participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.mpcr,player.is_correct,player.final_score,player.quiz_text,player.quiz_sol,player.quiz_user_answer,player.quiz_sol_text,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
2,6dsf0as6,SSEL_B_04,0,803,821,csr_3_stageT,10,FinalResults1,10.224.76.198,2017-05-21 06:07:15.910043+00:00,0,1,,,55,2,0.3,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h3> <h3>Now assume that the other three players each place all their points in the Group Exchange.</h4><br>",31,31,csr_1_quiz/sol/quiz5sol.html,0,1,5,2huaehm1,,,,,,0
3,kv6j95uw,SSEL_B_03,0,803,821,csr_3_stageT,10,FinalResults1,10.224.77.115,2017-05-21 06:07:20.409088+00:00,0,1,,,85,1,0.3,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h3> <h3>Now assume that the other three players each place all their points in the Group Exchange.</h4><br>",31,31,csr_1_quiz/sol/quiz5sol.html,0,2,5,2huaehm1,,,,,,0
4,uczqnwc2,SSEL_B_02,0,803,821,csr_3_stageT,10,FinalResults1,10.224.76.142,2017-05-21 06:07:21.879793+00:00,0,1,,,70,2,0.3,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h3> <h3>Now assume that the other three players each place all their points in the Group Exchange.</h4><br>",31,31,csr_1_quiz/sol/quiz5sol.html,0,2,5,2huaehm1,,,,,,0
5,0juhqjgp,SSEL_B_01,0,803,821,csr_3_stageT,10,FinalResults1,10.224.77.117,2017-05-21 06:07:24.017954+00:00,0,1,,,75,1,0.3,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h3> <h3>Now assume that the other three players each place all their points in the Group Exchange.</h4><br>",31,31,csr_1_quiz/sol/quiz5sol.html,0,3,5,2huaehm1,,,,,,0
6,kzukhtoj,SSEL_B_06,0,803,821,csr_3_stageT,10,FinalResults1,10.224.77.203,2017-05-21 06:07:33.501235+00:00,0,1,,,75,2,0.3,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h3> <h3>Now assume that the other three players each place all their points in the Group Exchange.</h4><br>",31,31,csr_1_quiz/sol/quiz5sol.html,0,3,5,2huaehm1,,,,,,0
7,rg0w0s8o,SSEL_B_07,0,803,821,csr_3_stageT,10,FinalResults1,10.224.76.220,2017-05-21 06:07:36.956451+00:00,0,1,,,70,1,0.3,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h3> <h3>Now assume that the other three players each place all their points in the Group Exchange.</h4><br>",31,31,csr_1_quiz/sol/quiz5sol.html,0,4,5,2huaehm1,,,,,,0
8,csyiejqy,SSEL_B_08,0,803,821,csr_3_stageT,10,FinalResults1,10.224.77.202,2017-05-21 06:07:40.006039+00:00,0,1,,,60,2,0.3,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h3> <h3>Now assume that the other three players each place all their points in the Group Exchange.</h4><br>",31,31,csr_1_quiz/sol/quiz5sol.html,0,4,5,2huaehm1,,,,,,0
9,4tdc12z8,SSEL_B_09,0,803,821,csr_3_stageT,10,FinalResults1,10.224.76.120,2017-05-21 06:07:42.415175+00:00,0,1,,,60,1,0.3,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h3> <h3>Now assume that the other three players each place all their points in the Group Exchange.</h4><br>",31,31,csr_1_quiz/sol/quiz5sol.html,0,5,5,2huaehm1,,,,,,0
10,hom8zhgd,SSEL_B_10,0,803,821,csr_3_stageT,10,FinalResults1,10.224.77.174,2017-05-21 06:07:45.071576+00:00,0,1,,,65,2,0.3,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h3> <h3>Now assume that the other three players each place all their points in the Group Exchange.</h4><br>",31,31,csr_1_quiz/sol/quiz5sol.html,0,5,5,2huaehm1,,,,,,0
11,8xkps67u,SSEL_B_11,0,803,821,csr_3_stageT,10,FinalResults1,10.224.76.26,2017-05-21 06:07:49.738219+00:00,0,1,,,75,1,0.3,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h3> <h3>Now assume that the other three players each place all their points in the Group Exchange.</h4><br>",31,31,csr_1_quiz/sol/quiz5sol.html,0,6,5,2huaehm1,,,,,,0
12,9qv3baca,SSEL_B_17,0,803,821,csr_3_stageT,10,FinalResults1,10.224.76.140,2017-05-21 06:07:54.901720+00:00,0,1,,,80,2,0.3,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h3> <h3>Now assume that the other three players each place all their points in the Group Exchange.</h4><br>",31,31,csr_1_quiz/sol/quiz5sol.html,0,6,5,2huaehm1,,,,,,0
13,hvdw3428,SSEL_B_15,0,803,821,csr_3_stageT,10,FinalResults1,10.224.76.62,2017-05-21 06:08:12.499295+00:00,0,1,,,65,1,0.3,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h3> <h3>Now assume that the other three players each place all their points in the Group Exchange.</h4><br>",31,31,csr_1_quiz/sol/quiz5sol.html,0,7,5,2huaehm1,,,,,,0
14,96qvu9ce,SSEL_B_14,0,803,821,csr_3_stageT,10,FinalResults1,10.224.77.130,2017-05-21 06:08:14.451746+00:00,0,1,,,60,2,0.3,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h3> <h3>Now assume that the other three players each place all their points in the Group Exchange.</h4><br>",31,31,csr_1_quiz/sol/quiz5sol.html,0,7,5,2huaehm1,,,,,,0
15,t673xkwr,SSEL_B_13,0,803,821,csr_3_stageT,10,FinalResults1,10.224.76.188,2017-05-21 06:08:16.833090+00:00,0,1,,,70,1,0.3,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h3> <h3>Now assume that the other three players each place all their points in the Group Exchange.</h4><br>",31,31,csr_1_quiz/sol/quiz5sol.html,0,8,5,2huaehm1,,,,,,0
16,eu53pcc8,SSEL_B_12,0,803,821,csr_3_stageT,10,FinalResults1,10.224.76.104,2017-05-21 06:08:43.849152+00:00,0,1,,,75,2,0.3,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h3> <h3>Now assume that the other three players each place all their points in the Group Exchange.</h4><br>",31,31,csr_1_quiz/sol/quiz5sol.html,0,8,5,2huaehm1,,,,,,0
